_key,judge_score,judge_label,judge_reason,judge_raw
Fine-tuned (FT)||160||5f7777ef90,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||161||249dad9def,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||162||6e5ba28cde,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||163||ce99632015,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||164||5f8bde040f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||165||1c314518c2,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||166||af53e9e586,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||167||6fb12192be,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||168||2dc48242c5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||169||4990d73a88,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation: The chatbot response does not directly address whether the application process is for all students or specific groups"
Fine-tuned (FT)||170||a71373982e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||171||62925bf43d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||172||2cd5c2020b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||173||2718589e69,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||174||fcf321b690,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||175||a8d6cd178b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||176||8c426f177e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||177||c339dbfdee,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||178||3768905f4f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||179||085fa828ac,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response is partially correct in stating that the applicant needs to have at least a"
Fine-tuned (FT)||180||6f41253ade,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||181||3de8ef760f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||182||26fa6a305a,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||183||d1bf0584fb,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||184||c9e9fde626,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||185||a2bf25f36e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||186||d6a59bd51d,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||187||0b73acec3b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||188||ce1d12bb24,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||189||d49d6e9729,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||190||a53159f2a5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||191||071e18d7ec,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||192||6301fb34a9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||193||cb17137afa,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||194||cb3222d489,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||195||962b8ad799,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||196||30d66e9879,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||197||b7308e4cab,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||198||c45e39c6d7,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||199||7506247db4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||200||fcc5ffedee,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||201||a02b424d92,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||202||475b17e065,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||203||87d0f0ffe5,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||204||22c0a755c7,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||205||6ad01310f6,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||206||bcb121c7db,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||207||6a3341ca3f,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||208||35768d71dd,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||209||91c59baefd,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||210||0803514a49,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||211||5c901f7002,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||212||5942389256,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||213||a4a20e09ad,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||214||fb3ffdf1b1,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||215||68f721c9ec,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||216||7d9c13aaf7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||217||0f14a0bf84,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||218||a95a7372f9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||219||6845214d0e,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||220||8c7d14df8b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||221||1cf08cec57,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||222||902c589b3a,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||223||512193bd44,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||224||d2549f6f14,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||225||8701016675,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}
Explanation: The chatbot response correctly mentions the need for a recognized university bachelor's degree and a CGPA of"
Fine-tuned (FT)||226||569e1ef4b9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

The chatbot response is mostly correct but contains minor omissions and an unnecessary detail:

- Correctly mentions scholarships"
Fine-tuned (FT)||227||e59d135bca,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||228||cca6992026,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||229||3431caf4e3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||230||eab6518be8,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||231||fa8a991632,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||232||29d69bf88c,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||233||7db7bed472,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||234||e21c929465,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||235||39ce4a64b1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||236||9b6e9bf6e0,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||237||a84e33dc64,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||238||9e09834b99,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||239||6d3d481613,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions that for HSC or equivalent exams, the applicant needs to have"
Fine-tuned (FT)||240||b0182344a5,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||241||98675e2da1,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||242||cce9d128f3,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||243||b2c77eccd4,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||244||f186a2cfb4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||245||3f3df52b91,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||246||635c1d72ba,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||247||265fc701d3,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||248||0be2bd8cd5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||249||9867c557e4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||250||1ba9a9408f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||251||0ecc84af4b,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation:
- The chatbot response correctly mentions that scholarships are awarded based on academic merit, which aligns with"
Fine-tuned (FT)||252||58d8bca1b4,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||253||312c925607,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||254||cf384b3769,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||255||651460b260,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response correctly mentions that 36 credits are required for an MBA student, and"
Fine-tuned (FT)||256||09be9fe448,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||257||d220e8cb48,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot correctly mentions the minimum GPA requirement of 3.00 for both H"
Fine-tuned (FT)||258||b6fdbfe179,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||259||5aefbefddc,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||260||6aa26768a3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||261||a13466a0b0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||262||58c7054f28,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||263||627aea6818,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||264||609be643a9,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||265||89d0e904be,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||266||81b1da0539,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||267||1c1849765a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||268||15bb28f1db,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||269||0463222ef1,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||270||dcf767bc96,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||271||3c3a49bc5c,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||272||90ceeaf166,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||273||1d4ddbda7c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||274||9b6e9bf6e0,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||275||24fa14c8e9,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||276||b1f875f83b,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||277||d3e833b874,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||278||77372dcb91,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||279||27549784b3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||280||12a7772623,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||281||6010e41a70,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||282||68b3f67096,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||283||54ad4a4982,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||284||e825427f83,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||285||f899aa51c1,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||286||ab04976f16,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||287||e17ff3cdbd,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||288||925c91a7a1,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}
Explanation: The chatbot response is close to the canonical ground truth but lacks some details. It correctly mentions the"
Fine-tuned (FT)||289||00f8553236,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||290||755d34b8dc,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||291||53ebaa3849,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||292||74a06b5db4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||293||733d6e444c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||294||97ea2bd09a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||295||5874ae7d8b,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||296||1ef7850f6d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||297||37871d57f6,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||298||44e2c846e7,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||299||019fcfa1b9,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||300||6c42922b80,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||301||9ad3a0ce14,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||302||4e675b7aa3,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||303||f0bc666a82,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||304||cdb29a0b24,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||305||b049267660,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||306||9bfa4ed6ee,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||307||af6bb2e4eb,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||308||3c718fddb2,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||309||4a5127a8c4,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||310||99a9185961,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||311||e3378abb80,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||312||7c51e66432,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||313||53c7305aab,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||314||96f7305de5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation: The chatbot response is mostly correct but contains some minor omissions and an unnecessary detail. It correctly"
Fine-tuned (FT)||315||e497b4b048,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response mentions that the applicant needs to have at least a 3.0"
Fine-tuned (FT)||316||157701d5d5,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||317||60b0a5e07f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||318||892c1d591a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||319||cd936c2851,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||320||c57b2dc369,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||321||99353e476e,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
Fine-tuned (FT)||322||bf3d4ec810,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||323||0b6ec9ae1c,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
Fine-tuned (FT)||324||6917a00dfe,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||325||5d04e07869,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||326||a32a2079f8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||327||1abdc0c077,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
Fine-tuned (FT)||328||b378665455,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||329||41210343b8,4,fully_correct,,"{""score"": 4, ""label"": ""fully_correct""}"
Fine-tuned (FT)||330||55f34d2d5c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||331||6bfd93d72c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
Fine-tuned (FT)||332||4b2c59d7a0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||0||df346f5059,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||1||af9257c872,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||2||91aa2e96ec,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||3||54bff10e22,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||4||ba78608ff0,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||5||efa041228b,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||6||ca123fb771,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}
Explanation: The chatbot response is close to the canonical ground truth but lacks some important details. It correctly mentions"
FT + RAG||7||740d9b74c3,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||8||65fe77a34a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||9||1f213c0b19,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||10||64e8b166ed,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||11||1ba541f44f,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||12||af9d37e380,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||13||2de55de608,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||14||84e9ae2542,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||15||16aea643e2,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||16||32609bb280,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||17||81e2b76ec2,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}

Explanation:
The chatbot response is close to being fully correct but misses an important detail. It correctly mentions the"
FT + RAG||18||956b984eb8,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||19||ab9d0b067c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||20||7714ae17bb,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||21||676cf62741,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||22||4566b2a4e0,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||23||de91ded60c,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||24||111ada95f7,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||25||11e9dd4604,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||26||e3bdc5871c,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||27||b03a00355b,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||28||cb18269cf8,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||29||cb9a37c1eb,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||30||1aeda19a22,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||31||287f183a5f,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||32||0e4e7a6ea7,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||33||8ad1de65d2,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||34||82edce3459,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||35||3434b98722,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||36||80fdf136fd,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot response is partially correct in mentioning that the applicant needs to have a minimum GPA"
FT + RAG||37||d6db0a74b5,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||38||fa8a02d92b,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||39||fbc30a30a4,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||40||2c75a09be1,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||41||86eefb3232,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||42||7549ec3e28,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||43||61c711f4e1,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||44||2dee75cf34,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||45||65a8eb08cb,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||46||fa80217d06,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||47||d8dfbe14af,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||48||2805cdc461,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}

Explanation:
- The chatbot correctly mentions that Physics and Mathematics are required subjects for the HSC/equ"
FT + RAG||49||b96ae47538,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||50||3575009bcb,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||51||91cbe77a3d,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||52||0329ebb585,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||53||f29da8f51a,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||54||b4dabf9fd9,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||55||b40d084e0a,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||56||f952c1748a,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||57||9808693a66,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||58||88d6915ccf,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||59||8c19778569,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||60||e3bdc5871c,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||61||06fb0bbecf,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||62||8ceacf4dca,2,partially_correct,,"{""score"": 2, ""label"": ""partially_correct""}"
FT + RAG||63||896114aaa2,0,incorrect,,"{""score"": 0, ""label"": ""incorrect""}"
FT + RAG||64||fa6203eee8,3,mostly_correct,,"{""score"": 3, ""label"": ""mostly_correct""}"
FT + RAG||65||8170825e2b,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
FT + RAG||66||0161bfc733,1,mostly_incorrect,,"{""score"": 1, ""label"": ""mostly_incorrect""}"
